Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
1502.00,13927.03,13945.02,13651,13651,228.31,3136085.07,13736.07
1503.00,13650,13685.77,13510.99,13666.04,206.79,2808585.98,13581.83
1504.00,13665.46,13742.72,13591.38,13656.11,115.97,1578672.32,13613.08
1505.00,13656.23,13710.01,13500.06,13647.95,44.51,603445.81,13559.04
1506.00,13648.63,13770.52,13648.63,13730.53,8.61,118091.93,13711.71
1507.00,13730.53,13794.67,13696.57,13732,32.31,444342.97,13754.49
1508.00,13730.48,13730.48,13650,13668.36,18.18,249044.5,13695.35
1509.00,13650,13712.2,13600,13668.56,13.94,190359.67,13658.11
1510.00,13705.28,13767.83,13663.65,13756.66,38.32,526374.98,13735.39
1511.00,13756.66,13799.99,13717.49,13782.9,17.28,237951.55,13769.33
1512.00,13782.9,13803.19,13726.86,13803.19,7.84,108023.59,13775.59
1513.00,13803.19,13803.2,13750.33,13750.43,19.09,263170.79,13783.21
1514.00,13760.3,13803.2,13760.2,13790.03,9.11,125682.02,13788.85
1515.00,13789.04,13831.74,13782.61,13826.59,9.69,133706.49,13802.64
1516.00,13826.59,13901.33,13800,13900.51,41.44,573864.09,13846.9
1517.00,13900.27,13900.61,13830.5,13832.98,10.62,147202.73,13859.63
1518.00,13830,13870.06,13830,13855.37,16.63,230100.23,13839.84
1519.00,13855.26,13855.26,13830,13830.01,39.14,541416.77,13833.51
1520.00,13830.01,13863,13830,13858.4,6.09,84245.21,13834.96
1521.00,13858.4,13862.99,13831.56,13848.92,10.2,141202.56,13846.69
1522.00,13848.92,13880.36,13848.91,13852.8,7.95,110159.36,13857.97
1523.00,13842.89,13842.89,13830,13836.96,19.97,276399.32,13839.48
1524.00,13836.98,13847.92,13830,13847.92,4.38,60686.81,13841.73
1525.00,13847.92,13858.82,13830.65,13848.91,3.17,43838.06,13850.76
1526.00,13848.91,13856.72,13750,13753.9,31.1,428910.01,13793.35
1527.00,13753.9,13781.87,13700,13717.42,12.76,175421.83,13750
1528.00,13715.94,13795.79,13715.87,13769.99,44.01,605390.58,13755.03
1529.00,13771.45,13823.46,13769.99,13819.57,12.21,168418.01,13789.6
1530.00,13805.75,13822.11,13675.11,13675.11,22.27,306501.09,13763.56
1531.00,13716.74,13756,13675.13,13756,22.45,307796.46,13711.28
1532.00,13755.9,13776.19,13720.35,13750.01,11.06,152135.88,13750.92
1533.00,13750,13780,13728.55,13754.16,13.43,184710.57,13758.69
1534.00,13772.88,13780,13755.95,13755.95,12,165378.04,13778.28
1535.00,13759.28,13780,13710,13733.99,12.94,178023.41,13760.51
1536.00,13733.99,13768.83,13728.66,13768.83,10.29,141497.44,13744.4
1537.00,13751.35,13814.57,13750,13782.47,10.29,141865.78,13782.09
1538.00,13808.62,13808.62,13755,13785.73,7.98,109955.41,13774.65
1539.00,13770.01,13809.45,13770,13798.27,19.03,262293.31,13783.36
1540.00,13770.13,13789.4,13770.12,13789.4,12.16,167593.19,13778.9
1541.00,13789.4,13808.1,13771.16,13792.52,6.07,83721.31,13785.55
1542.00,13792.52,13815.48,13780.11,13800.01,15.9,219426.86,13796.28
1543.00,13800.01,13813.48,13740.14,13740.14,10.68,147135.22,13771.24
1544.00,13748.78,13748.78,13612.6,13612.6,24.08,329172.86,13667.31
1545.00,13622.99,13663.43,13597.96,13650.01,47.37,645039.37,13617.44
1546.00,13652.75,13686.69,13608.48,13664.68,35.85,489594.86,13656.02
1547.00,13664.57,13665,13632.47,13664.6,36.22,494590.54,13656.69
1548.00,13664.6,13664.6,13598,13604.34,29.16,397761.49,13639.39
1549.00,13604.34,13626.93,13100.01,13333.37,476.58,6356713.39,13338.28
1550.00,13333.37,13461.8,13302.75,13421.3,86.28,1156905.06,13408.05
1551.00,13421.3,13486.5,13406.07,13416.01,119.26,1600307.54,13419.08
1552.00,13441.2,13498.59,13409.38,13460.5,45.9,616961.08,13441.1
1553.00,13466,13531.02,13460,13466,69.99,943768.43,13484.84
1554.00,13466,13531.02,13465.99,13531.02,21.72,293114.4,13497.68
1555.00,13531.01,13531.02,13469.1,13473.96,29.06,392389.19,13504.41
1556.00,13488.99,13535,13482.71,13534,28.51,385601.54,13526.4
1557.00,13532.78,13535,13506.46,13535,42.78,578931.68,13533.66
1558.00,13535,13577.25,13519.28,13572.11,66.49,900723.12,13546.95
1559.00,13572.1,13585.47,13520,13540.21,59.83,810722.28,13550.81
1560.00,13554.99,13582.98,13540,13554.97,9.17,124211.59,13551.21
1561.00,13554.97,13582.98,13500.01,13503.98,24.92,336789.98,13515.77
1562.00,13503.98,13592.47,13500.01,13592.47,12.62,170909.18,13543.62
1563.00,13572.05,13597.96,13556.99,13580.98,20.77,282266.17,13588.58
1564.00,13569.27,13597.95,13569.27,13584.99,24.89,338145.36,13585.78
1565.00,13584.98,13600,13572.46,13600,10.95,148810.87,13592.25
1566.00,13600,13631.95,13592.23,13612.11,14.1,191856.2,13608.36
1567.00,13615.59,13615.59,13583.65,13593.85,13,176839.06,13599.41
1568.00,13604.98,13631.88,13595.32,13612.1,12.83,174595.01,13607.48
1569.00,13612.1,13623.2,13595,13610.67,22.27,302928.56,13604.74
1570.00,13610.67,13612.31,13556.88,13572.45,16.04,218054.85,13594.23
1571.00,13562.46,13562.98,13532.46,13533.18,11.33,153420.85,13547.03
1572.00,13533.98,13590,13532.65,13589.99,16.37,222241.63,13572.62
1573.00,13589.99,13631.77,13577.95,13585.89,14.76,200809.88,13608.01
1574.00,13585.89,13611.38,13543.46,13586.99,11.35,154134.7,13582.71
1575.00,13586.99,13595.22,13522.97,13526.4,24.25,328481.84,13544.61
1576.00,13526.4,13528.99,13428,13439.99,39.15,527719.42,13479.44
1577.00,13439.99,13461.38,13429,13461.35,47.38,637023.65,13445.82
1578.00,13461.35,13463.65,13450,13463.65,21.83,293821.39,13456.59
1579.00,13463.65,13505.78,13443.64,13500.01,15.78,212675.79,13481.56
1580.00,13505.77,13537.84,13453.01,13478.19,20.32,274133.22,13490.51
1581.00,13478.19,13572.99,13466.45,13572.99,46.73,630924.36,13502.06
1582.00,13555.54,13583.25,13506.01,13551.87,7.09,96130.83,13553.9
1583.00,13551.87,13578.22,13505.16,13522.56,14.31,193906.54,13554.44
1584.00,13522.56,13563.57,13510.99,13510.99,2.87,38835.52,13528.92
1585.00,13528.77,13540,13401,13420.02,20.81,279837.77,13445.91
1586.00,13420,13442.83,13300,13382.95,72.09,962680.4,13353.23
1587.00,13330.77,13400,13330.77,13399.68,24.66,329969.18,13379.89
1588.00,13399,13461.98,13389.29,13452.01,31.93,428228.88,13410.83
1589.00,13452.01,13468.01,13393.77,13401.35,23.41,314680.25,13440.01
1590.00,13401.35,13401.98,13332.32,13361.6,35.11,469511.37,13370.77
1591.00,13361.6,13399.98,13295.79,13299.99,61.75,823023.49,13328.78
1592.00,13300,13342.89,13268.4,13269.23,67.8,901396.76,13295.29
1593.00,13289.08,13393.68,13262.63,13340.99,30.73,409409.52,13321.52
1594.00,13365,13400,13354.01,13364.98,30.68,410822.63,13389.96
1595.00,13369.9,13384.94,13310.68,13310.68,23.06,307939.53,13355.04
1596.00,13324.66,13400,13315.18,13364.41,24.5,327432.63,13365.49
1597.00,13372.68,13413.83,13356.22,13413.83,17.96,240240.27,13379.64
1598.00,13420.2,13510,13420.2,13450.52,21.61,291175.62,13473.15
1599.00,13450.79,13515.2,13450.79,13470.87,13.69,184626.33,13486.87
1600.00,13485.01,13578.19,13470.87,13578.19,26.78,362624.4,13541.78
1601.00,13578.19,13597.96,13538.16,13553.79,31.06,422039.26,13585.96
1602.00,13553.78,13600,13553.78,13561.02,39.4,535306.62,13588.03
1603.00,13560.34,13600,13524.78,13540.14,18.56,251862.8,13567.88
1604.00,13544,13593.88,13532,13544.78,5.6,76005.36,13561.82
1605.00,13544.78,13631.94,13544.58,13630.24,13.08,177941.51,13600.86
1606.00,13630.24,13699.8,13601.27,13686.03,35.01,477985.04,13653.13
1607.00,13699.8,13699.8,13626.7,13642.62,18.01,245953.55,13654.41
1608.00,13642.62,13654.8,13589.06,13634.01,28.73,391720.17,13633.15
1609.00,13630,13645.08,13598.08,13645.05,3.83,52206.33,13623.55
1610.00,13603.78,13644.94,13550,13569.91,12.86,174818.49,13596.32
1611.00,13569.9,13569.91,13550,13550,16.81,227853.38,13556.61
1612.00,13550.01,13569,13540.5,13540.5,13.43,182056.88,13551.41
1613.00,13540.49,13540.99,13500,13540.99,6.04,81746.88,13527.33
1614.00,13540.99,13600.33,13529.44,13584.84,8.54,115741.61,13560.76
1615.00,13578.01,13600.33,13550,13563.39,9.73,132032.43,13572.47
1616.00,13583.34,13583.34,13550,13583.31,9.37,127185.12,13569.31
1617.00,13583.34,13608.14,13533.96,13533.96,30.58,414310.35,13550.36
1618.00,13553.87,13584.96,13533.96,13572.13,2.65,36000.6,13559.97
1619.00,13572.13,13581.68,13553.57,13573.83,11.56,156916.94,13570.12
1620.00,13573.73,13573.83,13471.86,13543.98,23.7,320566.44,13525.11
1621.00,13543.98,13543.98,13414.86,13422.24,23.66,318698.75,13469.01
1622.00,13422.24,13470.99,13413.79,13423.8,37.58,504462.19,13425.33
1623.00,13457.17,13457.17,13334.37,13378.98,68.78,919988.23,13375.71
1624.00,13378.98,13417.15,13350,13350,32.58,435968.92,13382.16
1625.00,13350,13359.97,13246.56,13264.2,98.88,1314505.55,13293.86
1626.00,13254.2,13264.2,13072.22,13125,225.56,2965708.96,13148.12
1627.00,13150.85,13293.84,13085.02,13233.05,86.57,1144051.71,13215.74
1628.00,13240.48,13250.1,13155.26,13193.8,60.96,804971.95,13204.71
1629.00,13193.81,13240,13150,13200,71.81,947557.38,13195.38
1630.00,13190.47,13323.86,13190.47,13289.73,67.82,898177.22,13243.53
1631.00,13287.27,13289.76,13229.05,13229.05,24.23,321332.95,13262.23
1632.00,13222.98,13245.79,13072.23,13099.98,68.06,895140.35,13153.05
1633.00,13099.98,13229.22,13076.75,13186.47,102.27,1344028.87,13141.87
1634.00,13193.25,13254.12,13178.92,13222.95,64.64,852910.75,13193.97
1635.00,13222.95,13254.36,13170.42,13212.15,44.8,591531.82,13203.84
1636.00,13185.21,13330.31,13185.21,13266.21,53.45,708792.55,13260.97
1637.00,13250.16,13279.71,13199,13278.81,65.03,860596.76,13233.1
1638.00,13278.81,13278.81,13217.15,13278.23,23.32,308889.5,13245.77
1639.00,13277.81,13277.81,13230.59,13240.88,9.51,126109.62,13254.75
1640.00,13240.87,13278.3,13178.03,13201.51,22.22,293742.37,13218.04
1641.00,13201.44,13264,13175,13242,28.31,374637.71,13232.84
1642.00,13242,13311.31,13242,13303.98,9.61,127565.34,13271.51
1643.00,13299.99,13362.35,13299.99,13308.12,42.1,561777.17,13343.74
1644.00,13354.5,13354.5,13279.82,13290,31.11,413803.21,13303.21
1645.00,13289.99,13365.51,13289.99,13362.36,30.73,409565.73,13326.17
1646.00,13362.99,13365.99,13278.96,13278.96,17.82,237297.08,13316.72
1647.00,13278.96,13352.9,13235.29,13327.96,43.7,579401.64,13260.04
1648.00,13291.32,13353.99,13290.84,13353.99,10.8,143834.64,13312.7
1649.00,13353.52,13380,13319.99,13372,10.84,144942.42,13365.73
1650.00,13371.96,13395.49,13349.99,13355,20.91,279320.19,13359.33
1651.00,13354.99,13376.6,13299.99,13349.98,57.47,765347.32,13316.38
1652.00,13339.99,13409.36,13339.98,13382.99,34.62,463493.36,13386.39
1653.00,13391.87,13496.48,13370.01,13496.48,54.94,738774.68,13447.77
1654.00,13496.48,13529.99,13490,13529.99,23.09,311746.09,13501.06
1655.00,13528.98,13554.27,13500,13519.99,39.8,538484.76,13529.51
1656.00,13500.04,13530.99,13480.03,13519.99,25.98,350862.29,13507.05
1657.00,13519.99,13560,13504.16,13559.99,24.26,328623.72,13543.14
1658.00,13560,13597.96,13543.79,13597.64,48.29,655526.85,13573.39
1659.00,13597.32,13597.96,13513.43,13533.98,27.59,374267.79,13563.24
1660.00,13531.28,13578.25,13531.28,13549.99,9.76,132293.15,13549.11
1661.00,13549.55,13549.64,13536,13537.31,7.61,102997.84,13541.69
1662.00,13537.3,13574.54,13498.2,13534.25,20.78,281120.88,13529.77
1663.00,13574.53,13586.34,13534.25,13557.67,10.83,146959.39,13564.29
1664.00,13557.77,13562.34,13514.28,13549.05,24.73,334710.87,13534.54
1665.00,13549.05,13549.05,13514.27,13529.99,11.93,161428.47,13531.89
1666.00,13517.71,13530.01,13504.29,13530.01,6.17,83426.61,13519.77
1667.00,13530.01,13563.11,13530.01,13563.11,1.94,26301.3,13542.33
1668.00,13564.26,13586.34,13564.26,13565.25,2.5,33907.41,13581.14
1669.00,13586.34,13586.34,13560.01,13579.95,3.84,52149.64,13570.65
1670.00,13560,13591.71,13556.94,13580.02,13.69,185805.8,13569.69
1671.00,13591.64,13591.71,13532.95,13591.71,20.05,272079.96,13571.32
1672.00,13591.7,13591.7,13496.25,13511.02,16.36,221286.51,13523.98
1673.00,13535.66,13535.66,13469.95,13499.99,12.6,170092.74,13499.91
1674.00,13499.99,13547.87,13480.56,13532.77,17.93,242145.1,13507.61
1675.00,13532.77,13532.77,13487.29,13487.68,3.21,43396.98,13511.67
1676.00,13487.68,13518.98,13477.23,13477.23,3.91,52752.44,13491.83
1677.00,13479.22,13479.22,13350.26,13409.96,13.65,183239.86,13422.33
1678.00,13409.96,13409.98,13335.02,13335.02,30.34,405426.3,13363.32
1679.00,13334.97,13399,13310.37,13334.92,14.87,198597.12,13360.03
1680.00,13348.1,13384.91,13300,13384.91,16.03,213756.97,13336.93
1681.00,13360.05,13426,13360.02,13425.99,11.6,155299.7,13385.57
1682.00,13404.03,13468.37,13404.03,13459.93,19.29,259316.63,13446.16
1683.00,13459.99,13459.99,13388.88,13391.6,8.72,117114.33,13435.11
1684.00,13429.51,13439.93,13371.6,13392.28,8.83,118297.74,13396.24
1685.00,13392.28,13419.96,13334.66,13387.78,6.21,83015.69,13361.53
1686.00,13421.59,13450.38,13374.81,13374.82,10.22,137016.46,13409.66
1687.00,13388.25,13420,13348.03,13419.96,6.4,85746.6,13393.69
1688.00,13412.36,13420,13387.26,13416.35,7.05,94511.84,13401.11
1689.00,13416.33,13471.62,13412.61,13444.49,13.1,176098.85,13441.09
1690.00,13464.04,13500,13444.48,13475.46,37.85,510224.72,13479.39
1691.00,13499.99,13535.27,13461.57,13474.13,35.42,478510.65,13510.22
1692.00,13507.55,13529.99,13450.01,13450.02,5.66,76326.75,13484.53
1693.00,13479.81,13499.12,13404.19,13413.56,59.58,801918.27,13458.77
1694.00,13435.48,13530,13426.92,13516.19,46.28,624346.13,13491.2
1695.00,13516.19,13517.6,13448.21,13517.6,39.13,527796.1,13488.02
1696.00,13517.6,13529.65,13467.76,13470.65,24.25,327625.27,13512.07
1697.00,13513.66,13530,13476.61,13500.75,2.63,35547.56,13506.3
1698.00,13520,13520,13479.01,13485.15,11.25,151808.4,13495.13
1699.00,13486.12,13512.84,13468.86,13468.86,5.05,68059.05,13480.64
1700.00,13473.57,13473.57,13417.67,13434.57,4.72,63578.34,13456.55
1701.00,13417.67,13450,13417.67,13423.13,4.99,67059.01,13435.67
1702.00,13430.99,13449.08,13430.8,13446.91,4.64,62338.21,13436.02
1703.00,13446.9,13462.41,13390.06,13435.57,19.64,264107.37,13444.63
1704.00,13425.4,13453.3,13390.13,13420.15,17.52,235615.29,13446.54
1705.00,13420.32,13487.65,13420.03,13487.65,12.09,162625.77,13447.53
1706.00,13487.63,13487.65,13435.36,13479.99,4.49,60578,13481.87
1707.00,13479.99,13530.49,13452.42,13475.2,62.32,842684.81,13520.99
1708.00,13475.43,13527.23,13465,13500,15.46,208472.38,13484.68
1709.00,13502.05,13502.05,13440.46,13499.95,6.16,83008.29,13474.92
1710.00,13471.88,13499.99,13459.06,13499.98,7.15,96408.29,13482.65
1711.00,13499.97,13527.21,13471.72,13523.98,38.81,523418.35,13487.7
1712.00,13490.93,13523.98,13433.07,13490.89,20.72,278918.72,13461.79
1713.00,13490.9,13527.22,13473.34,13527.21,4.08,55076.56,13514.09
1714.00,13527.24,13585,13527.24,13585,30.97,419873.84,13559.37
1715.00,13585,13585,13570,13585,34.23,464864.86,13579.84
1716.00,13585.01,13631.95,13585.01,13630,25.61,348716.43,13614.55
1717.00,13630.3,13700.2,13630.3,13700.01,50.72,693984.72,13682.09
1718.00,13700.2,13725.98,13663.4,13685.62,15.5,212368.08,13698.64
1719.00,13686.13,13705.98,13665.03,13700,24.44,334785.54,13698.28
1720.00,13702.99,13703,13658.62,13674.46,7.37,100774.61,13678.71
1721.00,13691.69,13706,13658.76,13692.14,6.9,94439.74,13687.04
1722.00,13685.3,13706,13684.98,13697,4.83,66146.68,13690.43
1723.00,13696.55,13705.99,13619.13,13619.13,37.37,511463.76,13686.47
1724.00,13619.13,13630.08,13606,13618.26,6.21,84607.55,13618.66
1725.00,13630.08,13666.8,13623.1,13633.07,11.6,158165.94,13637.27
1726.00,13643.9,13670,13634.77,13646.5,12.32,168388.08,13666.02
1727.00,13646.5,13669.97,13636.62,13647.99,1.63,22220.55,13643.02
1728.00,13647.99,13648,13608.33,13627.3,20.52,279560.06,13622.54
1729.00,13627.3,13670,13608.48,13669.99,9.02,123116.01,13645.17
1730.00,13669.98,13669.98,13633.12,13651.35,3.98,54382.9,13651.92
1731.00,13664.42,13665,13651.34,13651.35,9.84,134409.34,13661.63
1732.00,13665,13665,13608.38,13621.41,40.36,550677.18,13642.58
1733.00,13621.42,13650.45,13602.71,13602.71,14.72,200699.17,13629.83
1734.00,13602.81,13663.58,13602.81,13636.2,7.54,102656.98,13623.71
1735.00,13636.2,13689,13622.64,13689,19.99,273338.06,13671.07
1736.00,13693.41,13753.25,13689.01,13709.22,39.75,545494.7,13723.17
1737.00,13694.55,13725.39,13672.14,13710.45,25.06,343431.97,13702.88
1738.00,13710.41,13753.19,13695.19,13740.42,15.95,218840.57,13723.05
1739.00,13725.02,13750.7,13681.31,13732.75,8.77,120314.41,13722.85
1740.00,13732.74,13753.88,13728.24,13742.64,5.47,75088.17,13739.79
1741.00,13753.87,13768.78,13743.01,13768.78,10.11,139123.93,13763.28
1742.00,13768.78,13777.77,13733.39,13777.77,43.61,600313.97,13765.05
1743.00,13737.06,13777.75,13695.26,13696.93,85.31,1172188.96,13740.36
1744.00,13696.9,13756.73,13696.9,13715,73.28,1006575.5,13736.53
1745.00,13729.47,13750.38,13637.93,13744.59,57.42,786844.95,13704.26
1746.00,13744.59,13769.76,13703,13718.19,48.06,660442.01,13741.3
1747.00,13755.49,13800,13718.21,13748.03,65.65,903776.93,13765.68
1748.00,13748.03,13756.78,13730.64,13743.08,13.54,186114.11,13740.92
1749.00,13746.7,13746.7,13719.11,13732.74,11.8,162116.28,13737.3
1750.00,13732.74,13741.35,13703.05,13703.05,8.4,115201,13719.86
1751.00,13703.05,13715.22,13633.19,13654.66,18.74,256459.02,13688.28
1752.00,13639.29,13659.24,13597.34,13597.34,27.63,376101.07,13612.14
1753.00,13609.86,13657.61,13604.56,13608.69,8.35,113845.39,13628.57
1754.00,13597.37,13618.63,13508,13569.99,63.69,863794.74,13562.6
1755.00,13569.99,13619.94,13524.44,13552.91,36.36,493721.83,13578.8
1756.00,13552.91,13612.72,13544.97,13561.99,14.74,200052.05,13574.9
1757.00,13561.99,13577,13514.32,13519.83,29.57,400518.24,13542.85
1758.00,13532.7,13533,13496.48,13511.98,38.26,516990.9,13511.97
1759.00,13511.98,13528.78,13472.39,13486.21,19.11,257910.69,13498.76
1760.00,13502.7,13586.18,13486.21,13586.18,39.64,536591.35,13537.88
1761.00,13586.45,13590.69,13552.53,13555.49,5.77,78344.34,13568.15
1762.00,13571.49,13618.67,13555.52,13574.73,26.52,360642.99,13596.57
1763.00,13574.71,13574.73,13529.02,13545.21,5.32,72123.75,13561.61
1764.00,13516.1,13543.35,13465,13474.62,5.1,68997.08,13523.28
1765.00,13470,13500,13429.25,13438.17,29.71,399919.77,13458.55
1766.00,13438.17,13481.02,13429.25,13452.44,9.17,123310.84,13441.12
1767.00,13452.44,13497.44,13438.99,13494.09,6.67,89724.66,13457.52
1768.00,13494.08,13506.55,13465.4,13500.63,5.98,80634.5,13489.56
1769.00,13500.64,13539.73,13471.04,13491.64,6.97,94067.46,13492.94
1770.00,13491.64,13496.09,13437.44,13482.07,14.02,188745.82,13459.92
1771.00,13489.97,13498,13459.11,13497.89,3.17,42797.6,13486.23
1772.00,13497.89,13559.07,13489.66,13531.57,5.54,74901.12,13526.41
1773.00,13531.58,13559.07,13502.24,13541.82,4.3,58231.15,13539.24
1774.00,13551.13,13606.34,13546.19,13580.95,10.96,148800.15,13579.09
1775.00,13580.94,13602.58,13538.85,13580,10.12,137470.14,13577.33
1776.00,13579.7,13602,13538.81,13575.25,4.85,65802.61,13570.71
1777.00,13595.08,13618.06,13575.29,13614.19,13.31,180954.31,13599.88
1778.00,13586.66,13614.2,13586.66,13598.99,6.81,92690.32,13605.35
1779.00,13600.05,13621.77,13572.11,13593.53,12.39,168488.22,13601.04
1780.00,13573.06,13593.52,13570.51,13570.51,9.55,129648.61,13577.15
1781.00,13569.17,13573.01,13534.16,13535.26,13.88,188097.03,13553.3
1782.00,13554.44,13595.19,13535.25,13567.23,15.02,203743.94,13568.89
1783.00,13595.15,13682.17,13577.25,13659.27,25.77,351059.43,13623.47
1784.00,13659.27,13682.1,13613.94,13629.51,10.53,143685.79,13651.86
1785.00,13640.66,13668.66,13633.96,13659.89,9.08,124039.39,13654.01
1786.00,13659.91,13672.93,13639.67,13644.73,10.49,143240.09,13651.98
1787.00,13658.98,13659.08,13618.73,13639.8,13.05,177927.19,13636.22
1788.00,13639.81,13659,13618.73,13659,2.39,32606.32,13646.59
1789.00,13644.21,13676.88,13626.72,13676.16,8.32,113636.02,13652.43
1790.00,13655.66,13669.54,13622.81,13622.91,8.2,111955.2,13653.03
1791.00,13637.22,13666.68,13545.95,13565.96,17.69,240668.68,13603.49
1792.00,13559.97,13580.4,13540.07,13540.07,8.88,120439.67,13563.51
1793.00,13550.82,13576.87,13540,13571.76,9.26,125450.39,13553.22
1794.00,13569.06,13583.11,13540,13559.99,16.85,228420.41,13553.67
1795.00,13558.99,13605.69,13549.37,13604.87,17.35,235373.41,13567.34
1796.00,13575.21,13619,13571.01,13615.87,8.67,118015.43,13611.55
1797.00,13614.98,13682.21,13586.97,13616.72,65.41,891199.66,13625.43
1798.00,13616.72,13616.72,13580.71,13611.74,25.54,347107.65,13591.22
1799.00,13584.76,13616.72,13584.76,13616.72,6.43,87486.94,13609.22
1800.00,13616.72,13728.33,13616.72,13728.04,10.24,139873.37,13657.09
1801.00,13727.99,13733.29,13679.44,13689.78,22.67,310546.01,13701.15
1802.00,13695.24,13720.33,13683.17,13720.33,9.6,131489.46,13701.54
1803.00,13720.32,13734.45,13688.66,13710,77.34,1060805.12,13715.81
1804.00,13710,13763.4,13685.21,13763.4,19.06,261712.96,13729.46
1805.00,13764.96,13803.2,13740.62,13785.49,39.71,547376.48,13785.85
1806.00,13803.19,13831.7,13785.01,13800.32,25.59,353259.48,13805.36
1807.00,13831.66,13831.66,13714.65,13765.09,23.41,322533.78,13775.73
1808.00,13721.88,13787.52,13721.88,13752.49,16.75,230624.94,13771.58
1809.00,13785.87,13815.11,13758.23,13771.06,9.83,135745.58,13806.37
1810.00,13771.25,13800,13771,13793.77,16.88,232817.09,13792.2
1811.00,13789.99,13800,13770,13783.09,12.93,178196.88,13786.47
1812.00,13780,13780,13762.46,13779.99,6.69,92208.3,13776.38
1813.00,13779.98,13780,13752.86,13779.98,9.42,129702.74,13770.78
1814.00,13758.99,13779.82,13735.28,13758.03,14.29,196373.85,13746.59
1815.00,13772.99,13779.6,13730.05,13730.11,9.36,128737.95,13756.85
1816.00,13733.79,13754.7,13693.28,13693.28,14.26,195654.27,13720.22
1817.00,13699.99,13737.43,13693.28,13736.98,25.59,350624.23,13704.26
1818.00,13737,13779.57,13721.66,13749.99,10.02,137754.65,13748.74
1819.00,13749.99,13755.33,13701.75,13754.39,9.88,135578.6,13727.67
1820.00,13754.41,13766.91,13683.15,13683.15,26.42,361770.85,13690.66
1821.00,13683.15,13730.06,13650,13685.5,15.98,218519.84,13671.7
1822.00,13685.51,13708.88,13650,13664.52,16.97,231970.72,13670.48
1823.00,13682.22,13699.99,13650,13650,18.25,249524.55,13675.77
1824.00,13692.75,13692.75,13587.67,13615.82,9.6,130744.74,13615.27
1825.00,13596.61,13651.48,13594.3,13614.76,8.81,119941.3,13620.23
1826.00,13642.53,13670.71,13614.24,13650.11,19.03,259540.89,13634.98
1827.00,13650.11,13717.63,13644.34,13645.96,45.89,628394.13,13693.98
1828.00,13646.08,13705.02,13617.73,13664.17,24.06,328801.46,13666.86
1829.00,13664.17,13702.4,13648.72,13649.25,26.28,359647.18,13683.33
1830.00,13675.87,13681.43,13601,13635,59.93,816670.12,13626.98
1831.00,13625.1,13635,13601.32,13604.65,7.26,98829.57,13621.24
1832.00,13616.3,13616.31,13550,13600,55.61,755561.11,13585.83
1833.00,13600,13628.97,13550,13621.01,24.19,328751.93,13589.4
1834.00,13623.1,13650,13606.94,13635.99,19.91,271181.05,13622.2
1835.00,13609.01,13643.26,13578.93,13602.73,31.74,431784.86,13605.81
1836.00,13602.75,13637.02,13595,13599.99,18.05,245558.31,13607.64
1837.00,13599.99,13693.24,13586.51,13660.1,28.19,384364.68,13633.27
1838.00,13660.11,13682.93,13657.01,13657.02,11.7,159889.11,13664.46
1839.00,13657.02,13665,13614.85,13615.01,12.17,166008.15,13635.34
1840.00,13629.99,13664.99,13615.19,13657.01,7.23,98504.41,13631.66
1841.00,13657.01,13657.01,13622.03,13627,9.4,128183.33,13633.98
1842.00,13623.33,13626.99,13573.06,13599.73,19.46,264766.05,13605.82
1843.00,13589.99,13629,13566.59,13629,28.41,386042.88,13587.83
1844.00,13625,13745,13613.4,13729.98,31.97,437531.96,13685.08
1845.00,13730,13780,13725.4,13759.14,48.86,672441.13,13761.33
1846.00,13758.19,13784.9,13694.11,13715.88,32.26,443658.58,13751.98
1847.00,13718.28,13748.9,13688.57,13710,31.85,436552.54,13707.05
1848.00,13710,13710,13659.93,13708.78,32.43,443685.06,13680.95
1849.00,13708.78,13710,13699.99,13709.99,21.22,290859.52,13705.07
1850.00,13709.99,13780,13709.54,13779.99,36.78,505880.1,13754.51
1851.00,13780,13800,13728.33,13780.91,23.76,327333.29,13779.36
1852.00,13767.51,13780.93,13705.85,13759.99,46.8,642946.07,13736.94
1853.00,13759.99,13799.97,13740.12,13775.45,18.1,249481.03,13785
1854.00,13788.82,13800,13750,13750.53,34.37,473437.48,13772.92
1855.00,13750.43,13792.01,13750,13780.03,17.58,242083.99,13772.52
1856.00,13780.03,13809.45,13750,13773.21,45.86,631902.54,13779.68
1857.00,13760.02,13815.12,13760.01,13804.99,19.51,269032.44,13792.3
1858.00,13781.91,13871.59,13781.91,13847.5,39.97,553232.45,13841.25
1859.00,13870.28,13872.31,13777.54,13788.64,22.95,317325.14,13824.75
1860.00,13778.12,13840.08,13777.17,13793.88,12.78,176426.97,13808.5
1861.00,13793.87,13855.26,13773.91,13849.3,19.19,264889.88,13803.66
1862.00,13840.1,13840.1,13785,13785,14.1,194592.73,13805.07
1863.00,13788.55,13790.01,13700,13700,22.66,311775.78,13759.4
1864.00,13699.99,13727.76,13670,13670.02,34.26,469419.64,13703.36
1865.00,13685.89,13713.05,13650,13655.02,27.81,380272,13674.54
1866.00,13655.02,13685.96,13607.92,13621.5,37,504090.59,13624.59
1867.00,13641.24,13706.08,13620,13656.51,39.79,543362.94,13654.28
1868.00,13655.26,13764.5,13644,13729.88,36.44,499300.29,13702.82
1869.00,13729.89,13753.37,13688,13699.99,30.68,421148.8,13725.71
